ID,WEIGHT
AAL,0.02115651847988305
AAPL,-0.015174606951497239
ABBV,0.013928982729582953
ABNB,-0.019847158630518506
ABT,0.00653223053863801
ACGL,0.011574704048849223
ACI,0.013033173427610963
ACN,0.0035673657459904585
ADBE,-0.014541632622147669
ADI,-0.0023208766177894827
ADM,0.01678685926919961
ADP,0.009001114240656591
AEE,-0.0019285585652420033
AEP,0.019098438389002215
AER,-0.0024636880162227674
AES,0.012761135008514628
AFL,-0.019734822713211007
AGR,-0.0034064383411623596
AIG,0.0029206204104735936
AJG,0.01680617109738647
ALC,0.012478450255347679
ALL,0.001989696798508304
ALLY,-0.0040156646141402295
AMAT,0.022652694769065753
AMD,0.005097753323103847
AMGN,0.0014897457656509886
AMP,0.00036064660199185394
AMT,0.007585152899895706
AMZN,-0.01959332891172322
AON,0.008114194566206873
APD,0.014868414928503687
APH,-0.0034462779786146413
APO,0.010420144765828802
ASML,0.002330277136509527
AVGO,0.00930976952988256
AXP,0.016999897826881705
AZO,-0.013867282861277737
BA,0.014984710200553307
BAC,-0.01508306228316748
BAX,-0.016332975034654883
BBY,0.012514177063250122
BCE,-0.01388933225447218
BDX,0.022708969982033922
BHF,-0.004921190415182476
BIIB,0.022478569869767824
BK,0.002993325703677365
BKNG,0.02028945390759722
BKR,0.006790257885622787
BMO,0.0035736536579799097
BMY,0.003929778538947309
BN,0.023302324556975177
BNS,0.010482186955729429
BSX,0.014652835613572175
BX,-0.004275279183125778
C,-0.005932645915084535
CAH,0.016645912170668957
CARR,0.00514860522724801
CAT,0.021833691955209632
CB,0.018445380789449694
CBRE,0.0015878782798827522
CCEP,0.018964928035657688
CCI,-0.02242911536129605
CDW,0.022900171862078204
CEG,-0.007498126335756981
CFG,0.019724186354560618
CHTR,0.007806851973328483
CI,-0.010535921003934811
CL,0.01650617432929736
CM,0.003380615667798896
CME,-0.021477563972886825
CMI,-0.023125280706101002
CNC,0.018973990222872057
CNH,-0.0033824622892508127
CNI,0.020253921734592416
CNP,-0.01792107646731066
CNQ,0.009518898810284037
COF,0.0012550629808508941
COP,0.00219354729641259
COR,0.006167174268172219
COST,0.0063249809897883355
CP,0.00016301225910171982
CRH,0.01105482712975945
CRM,-0.01737739661795411
CSCO,0.020727581934620008
CSX,0.010660259686933215
CTSH,0.004242946605408304
CTVA,-0.00984117479306544
CVE,0.004983867633038162
CVS,-0.0016536968068745982
CVX,0.022573555769207714
D,-0.0040098763248018945
DAL,0.021578196643273182
DB,0.015041862509626006
DD,0.013148526140908872
DE,0.015385869011924303
DELL,-0.016483451262325245
DFS,-0.009142260130485523
DG,0.013686941131657094
DHI,0.020669001974006868
DHR,-0.017472781550575314
DIS,0.019181991657081888
DLR,-0.011031608984338831
DLTR,-0.0060009554631998375
DOW,-0.0023770957336279423
DTE,-0.015224716184321458
DUK,-0.007751773885948141
DVN,0.01236294515133955
ECL,0.004494813597447758
ED,0.002881618688588973
EG,0.002514385220021622
EIX,0.01854296835817504
EL,0.015776060446439682
ELV,0.006316596931738515
EMR,-0.013046458931967684
ENB,-0.007532480210851932
EOG,0.003301322629373066
EPD,-0.002587549969833177
EQH,-0.009252021204820812
EQIX,-0.020497362572497266
ES,-0.022049077361792267
ET,-0.018580407596410654
ETN,0.008930701809591244
ETR,-0.01414486014898554
EXC,0.019012974399291727
F,-0.02233838947545292
FANG,0.011461876006565683
FCX,-0.00452572675820178
FDX,0.0015593294017908225
FE,0.015741312913200425
FERN,0.010973041457752485
FI,-0.0005044156982079885
FIS,0.010790578535516127
FITB,0.010014615914362021
FNF,0.014938819310817012
FNRC,0.01681246624247252
FRCB,0.015194028175676447
FTS,0.0019523339604524499
GD,0.020909477664737573
GE,0.022606215600647697
GILD,0.003417049975934188
GIS,0.0026423158924004796
GLW,0.022209713175117256
